post_id,image_idx,image_local_path,paragraph_index,best_chunk_global_idx,image_chunk_similarity,cej_stage,chunk_text,similarity_status,text_cluster,text_cluster_label,image_subcluster,image_subcluster_global,img_umap_x,img_umap_y
4,4003,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0004/img_03.jpg,3,16.0,0.1660167574882507,관리,"그동안 수없이 고장 났던 헤드가 또 고장이 났다. 중간 주름관이 찢어져서 직접 수리해 볼까 했는데, 어찌저찌 테이핑을 해서 사용했었는데, LG AS 센터 가봐야 또 비싼 정품 헤드 A9 호환 헤드가 있다는 것을 알게 되어 구매를 해봤다. [호환] LG 코드제로 헤드 무선 청소기 LED 헤드 A9 A9S P9 마루바닥 필터포유 가격은 정품 헤드의 반 가격도 안 한다. 그렇다. 호환 헤드도 가격이 만만치 않다. 디자인은 비슷한데 구조는 조금 다르다. 2년 정도 쓴 것 같은데 엄청 낡았네. 오래된 무선 청소기라 여기저기 테이핑... 죽었던 A9 무선 청소기가 다시 살아났다. 손잡이(버튼) 도 무상 시절 교체 받았었다. 청소기에서 가장 중요한 모터만 고장이 안 났다. 헤드 앞에 led 등이 나와서 먼지가 보인다는 점. 단점은 뭔가... 헤드가 가벼운 느낌이다. 바닥에 딱 붙어서 먼지를 흡입하는 느낌이 덜 든다. 이렇게 2년만 더 쓰면 뽕빼는 거 아닐까 싶다.",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-0.631606,-0.05995077
4,4006,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0004/img_06.jpg,6,16.0,0.0728748813271522,관리,"그동안 수없이 고장 났던 헤드가 또 고장이 났다. 중간 주름관이 찢어져서 직접 수리해 볼까 했는데, 어찌저찌 테이핑을 해서 사용했었는데, LG AS 센터 가봐야 또 비싼 정품 헤드 A9 호환 헤드가 있다는 것을 알게 되어 구매를 해봤다. [호환] LG 코드제로 헤드 무선 청소기 LED 헤드 A9 A9S P9 마루바닥 필터포유 가격은 정품 헤드의 반 가격도 안 한다. 그렇다. 호환 헤드도 가격이 만만치 않다. 디자인은 비슷한데 구조는 조금 다르다. 2년 정도 쓴 것 같은데 엄청 낡았네. 오래된 무선 청소기라 여기저기 테이핑... 죽었던 A9 무선 청소기가 다시 살아났다. 손잡이(버튼) 도 무상 시절 교체 받았었다. 청소기에서 가장 중요한 모터만 고장이 안 났다. 헤드 앞에 led 등이 나와서 먼지가 보인다는 점. 단점은 뭔가... 헤드가 가벼운 느낌이다. 바닥에 딱 붙어서 먼지를 흡입하는 느낌이 덜 든다. 이렇게 2년만 더 쓰면 뽕빼는 거 아닐까 싶다.",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,0.001625655,4.760612
4,4008,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0004/img_08.jpg,8,16.0,0.0505264960229396,관리,"그동안 수없이 고장 났던 헤드가 또 고장이 났다. 중간 주름관이 찢어져서 직접 수리해 볼까 했는데, 어찌저찌 테이핑을 해서 사용했었는데, LG AS 센터 가봐야 또 비싼 정품 헤드 A9 호환 헤드가 있다는 것을 알게 되어 구매를 해봤다. [호환] LG 코드제로 헤드 무선 청소기 LED 헤드 A9 A9S P9 마루바닥 필터포유 가격은 정품 헤드의 반 가격도 안 한다. 그렇다. 호환 헤드도 가격이 만만치 않다. 디자인은 비슷한데 구조는 조금 다르다. 2년 정도 쓴 것 같은데 엄청 낡았네. 오래된 무선 청소기라 여기저기 테이핑... 죽었던 A9 무선 청소기가 다시 살아났다. 손잡이(버튼) 도 무상 시절 교체 받았었다. 청소기에서 가장 중요한 모터만 고장이 안 났다. 헤드 앞에 led 등이 나와서 먼지가 보인다는 점. 단점은 뭔가... 헤드가 가벼운 느낌이다. 바닥에 딱 붙어서 먼지를 흡입하는 느낌이 덜 든다. 이렇게 2년만 더 쓰면 뽕빼는 거 아닐까 싶다.",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-0.28826714,4.879748
4,4009,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0004/img_09.jpg,9,16.0,0.0552168637514114,관리,"그동안 수없이 고장 났던 헤드가 또 고장이 났다. 중간 주름관이 찢어져서 직접 수리해 볼까 했는데, 어찌저찌 테이핑을 해서 사용했었는데, LG AS 센터 가봐야 또 비싼 정품 헤드 A9 호환 헤드가 있다는 것을 알게 되어 구매를 해봤다. [호환] LG 코드제로 헤드 무선 청소기 LED 헤드 A9 A9S P9 마루바닥 필터포유 가격은 정품 헤드의 반 가격도 안 한다. 그렇다. 호환 헤드도 가격이 만만치 않다. 디자인은 비슷한데 구조는 조금 다르다. 2년 정도 쓴 것 같은데 엄청 낡았네. 오래된 무선 청소기라 여기저기 테이핑... 죽었던 A9 무선 청소기가 다시 살아났다. 손잡이(버튼) 도 무상 시절 교체 받았었다. 청소기에서 가장 중요한 모터만 고장이 안 났다. 헤드 앞에 led 등이 나와서 먼지가 보인다는 점. 단점은 뭔가... 헤드가 가벼운 느낌이다. 바닥에 딱 붙어서 먼지를 흡입하는 느낌이 덜 든다. 이렇게 2년만 더 쓰면 뽕빼는 거 아닐까 싶다.",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-0.22359435,4.852953
5,5007,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0005/img_07.jpg,7,18.0,0.1151754260063171,관리,"롤러에 사선 회색 줄이 빠르게 돌아가야 하는데 청소기 헤드의 롤러가 돌아가지 않았어요. (청소기로 청소가 불가능한 상태가 됨.) 다행인 건 청소기 본체 작동은 잘 된다는 점! 그래서 집에서 해결할 수 있을까 하고 아 이건 아무래도 집에서 해결 불가다 싶어 이렇게 고치는데 은근 비용이 나오더라구요. 고장부위인 청소기 헤드만 가져갈까 하다가 혹시 몰라서 청소기 본체는 다 챙겨서 갔어요. 결론적으로는 청소기 헤드만 고장이었다면, 가까운 LG전자 Best Care 서비스센터에 토요일은 오전 9시부터 오후 1시까지 운영해요.",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,0.0048541795,4.8896375
5,5008,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0005/img_08.jpg,8,18.0,0.1009484529495239,관리,"롤러에 사선 회색 줄이 빠르게 돌아가야 하는데 청소기 헤드의 롤러가 돌아가지 않았어요. (청소기로 청소가 불가능한 상태가 됨.) 다행인 건 청소기 본체 작동은 잘 된다는 점! 그래서 집에서 해결할 수 있을까 하고 아 이건 아무래도 집에서 해결 불가다 싶어 이렇게 고치는데 은근 비용이 나오더라구요. 고장부위인 청소기 헤드만 가져갈까 하다가 혹시 몰라서 청소기 본체는 다 챙겨서 갔어요. 결론적으로는 청소기 헤드만 고장이었다면, 가까운 LG전자 Best Care 서비스센터에 토요일은 오전 9시부터 오후 1시까지 운영해요.",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,1.309663,-3.1028314
9,9001,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_01.jpg,1,36.0,0.0774154812097549,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-0.24019264,4.1318135
9,9002,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_02.jpg,2,36.0,0.1092342287302017,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-0.1323315,4.2232094
9,9003,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_03.jpg,3,36.0,0.0665619969367981,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,0.33030295,4.191026
9,9004,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_04.jpg,4,36.0,0.0608426146209239,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,0.41793904,4.23084
9,9005,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_05.jpg,5,36.0,0.1321198493242263,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-0.050866432,4.1052814
9,9006,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_06.jpg,6,36.0,0.046541329473257,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,0.3246572,4.1412754
9,9007,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_07.jpg,7,36.0,0.0859890729188919,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,0.37745658,4.2350774
9,9008,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_08.jpg,8,36.0,0.0709859356284141,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,0.3241253,4.166263
9,9009,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_09.jpg,9,36.0,0.0840520709753036,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,0.32224545,4.0941224
9,9010,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0009/img_10.jpg,10,36.0,0.1128007471561431,관리,"LG 코드제로 A9 무선청소기... 헤드의 롤러가 돌지 않는 증상은? ㅇ 헤드쪽 모터와 연결된 전원선 단선? ㅇ 움직임이 가장 많은 헤드 목 부위쪽? 가운데 나사를 풀고, 리무브로 롤러 모터쪽 커버 탈거 일자 드라이브를 PUSH 버턴 아래에 쑤셔 넣고 제껴서 버턴을 탈거 리무브로 쬐끄만 롤러가 붙은 커버를 탈거(양쪽 걸쇠 공략) 역시나 모터와 연결된 목 부위쪽 단선 순정급 전선이 없어 반대편 모터쪽 전선과 바꿔치기 하여 연결 ↑↑↑ 여기를 순정스럽게 해서 차후 고장을 예방 모터쪽 전선은 엇비슷한 전선으로 땜빵",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,0.37198567,4.151029
14,14001,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0014/img_01.jpg,1,61.0,0.120917797088623,교체,"2018년식 무선 청소기로 몇 년 전에 배터리 교체 이후 두 번째 수리입니다 잘은 모르지만 엘지 무선 청소기는 모터가 2개입니다 먼지를 흡입하는 모터가 있고, 먼지 흡입구에 있는 브러시에 모터가 있습니다 먼지 흡입구 헤드 부분에 있는 롤러 회전 솔을 돌리는 모터가 돌지 않아서 이 부분을 교체했습니다 광명 엘지전자 서비스센터 3층에 방문하여 교체를 받았습니다 센터에서는 모터 부품은 단종되어 헤드 부분을 모두 교체해야 한다고 안내를 하면서 마침 오늘까지 부품 이벤트 중으로 15만 원 제품을 41,000원 인하하여 교체가 가능하다고 제때 잘 오신 것 같다고 하네요 ㅎ 차일 피일 미루다가 바로 어제 다녀왔는데 엘지 무선 청소기 헤드 부분의 드럼 브러시를 제거한 상태에서 모터 모습입니다 이 모터가 드럼 브러시를 돌려주는 역활을 하게 되는데 이 모터가 돌다 말다를 한 달간 반복하는가 싶더니 아예 돌지 않게 된 것이 한 3주 되었습니다 5월 초에 고장이었는데 시간을 내서 가기가 힘들었습니다 2주 전 주말에 쉬는 날 찾았는데, 가는 날이 장날이라고 해필 그날이 쉬는 날이라서",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,1.5686204,-3.1561267
14,14002,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0014/img_02.jpg,2,61.0,0.1393956691026687,교체,"2018년식 무선 청소기로 몇 년 전에 배터리 교체 이후 두 번째 수리입니다 잘은 모르지만 엘지 무선 청소기는 모터가 2개입니다 먼지를 흡입하는 모터가 있고, 먼지 흡입구에 있는 브러시에 모터가 있습니다 먼지 흡입구 헤드 부분에 있는 롤러 회전 솔을 돌리는 모터가 돌지 않아서 이 부분을 교체했습니다 광명 엘지전자 서비스센터 3층에 방문하여 교체를 받았습니다 센터에서는 모터 부품은 단종되어 헤드 부분을 모두 교체해야 한다고 안내를 하면서 마침 오늘까지 부품 이벤트 중으로 15만 원 제품을 41,000원 인하하여 교체가 가능하다고 제때 잘 오신 것 같다고 하네요 ㅎ 차일 피일 미루다가 바로 어제 다녀왔는데 엘지 무선 청소기 헤드 부분의 드럼 브러시를 제거한 상태에서 모터 모습입니다 이 모터가 드럼 브러시를 돌려주는 역활을 하게 되는데 이 모터가 돌다 말다를 한 달간 반복하는가 싶더니 아예 돌지 않게 된 것이 한 3주 되었습니다 5월 초에 고장이었는데 시간을 내서 가기가 힘들었습니다 2주 전 주말에 쉬는 날 찾았는데, 가는 날이 장날이라고 해필 그날이 쉬는 날이라서",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,-0.064466715,-2.4074478
14,14003,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0014/img_03.jpg,3,61.0,0.0999167710542678,교체,"2018년식 무선 청소기로 몇 년 전에 배터리 교체 이후 두 번째 수리입니다 잘은 모르지만 엘지 무선 청소기는 모터가 2개입니다 먼지를 흡입하는 모터가 있고, 먼지 흡입구에 있는 브러시에 모터가 있습니다 먼지 흡입구 헤드 부분에 있는 롤러 회전 솔을 돌리는 모터가 돌지 않아서 이 부분을 교체했습니다 광명 엘지전자 서비스센터 3층에 방문하여 교체를 받았습니다 센터에서는 모터 부품은 단종되어 헤드 부분을 모두 교체해야 한다고 안내를 하면서 마침 오늘까지 부품 이벤트 중으로 15만 원 제품을 41,000원 인하하여 교체가 가능하다고 제때 잘 오신 것 같다고 하네요 ㅎ 차일 피일 미루다가 바로 어제 다녀왔는데 엘지 무선 청소기 헤드 부분의 드럼 브러시를 제거한 상태에서 모터 모습입니다 이 모터가 드럼 브러시를 돌려주는 역활을 하게 되는데 이 모터가 돌다 말다를 한 달간 반복하는가 싶더니 아예 돌지 않게 된 것이 한 3주 되었습니다 5월 초에 고장이었는데 시간을 내서 가기가 힘들었습니다 2주 전 주말에 쉬는 날 찾았는데, 가는 날이 장날이라고 해필 그날이 쉬는 날이라서",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,1.101249,-3.6385489
14,14004,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0014/img_04.jpg,4,61.0,0.1735825091600418,교체,"2018년식 무선 청소기로 몇 년 전에 배터리 교체 이후 두 번째 수리입니다 잘은 모르지만 엘지 무선 청소기는 모터가 2개입니다 먼지를 흡입하는 모터가 있고, 먼지 흡입구에 있는 브러시에 모터가 있습니다 먼지 흡입구 헤드 부분에 있는 롤러 회전 솔을 돌리는 모터가 돌지 않아서 이 부분을 교체했습니다 광명 엘지전자 서비스센터 3층에 방문하여 교체를 받았습니다 센터에서는 모터 부품은 단종되어 헤드 부분을 모두 교체해야 한다고 안내를 하면서 마침 오늘까지 부품 이벤트 중으로 15만 원 제품을 41,000원 인하하여 교체가 가능하다고 제때 잘 오신 것 같다고 하네요 ㅎ 차일 피일 미루다가 바로 어제 다녀왔는데 엘지 무선 청소기 헤드 부분의 드럼 브러시를 제거한 상태에서 모터 모습입니다 이 모터가 드럼 브러시를 돌려주는 역활을 하게 되는데 이 모터가 돌다 말다를 한 달간 반복하는가 싶더니 아예 돌지 않게 된 것이 한 3주 되었습니다 5월 초에 고장이었는데 시간을 내서 가기가 힘들었습니다 2주 전 주말에 쉬는 날 찾았는데, 가는 날이 장날이라고 해필 그날이 쉬는 날이라서",valid_match,4,헤드/부품 고장 및 교체,0,T4_I0,-0.46962014,-2.3661835
14,14005,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0014/img_05.jpg,5,61.0,0.1276661157608032,교체,"2018년식 무선 청소기로 몇 년 전에 배터리 교체 이후 두 번째 수리입니다 잘은 모르지만 엘지 무선 청소기는 모터가 2개입니다 먼지를 흡입하는 모터가 있고, 먼지 흡입구에 있는 브러시에 모터가 있습니다 먼지 흡입구 헤드 부분에 있는 롤러 회전 솔을 돌리는 모터가 돌지 않아서 이 부분을 교체했습니다 광명 엘지전자 서비스센터 3층에 방문하여 교체를 받았습니다 센터에서는 모터 부품은 단종되어 헤드 부분을 모두 교체해야 한다고 안내를 하면서 마침 오늘까지 부품 이벤트 중으로 15만 원 제품을 41,000원 인하하여 교체가 가능하다고 제때 잘 오신 것 같다고 하네요 ㅎ 차일 피일 미루다가 바로 어제 다녀왔는데 엘지 무선 청소기 헤드 부분의 드럼 브러시를 제거한 상태에서 모터 모습입니다 이 모터가 드럼 브러시를 돌려주는 역활을 하게 되는데 이 모터가 돌다 말다를 한 달간 반복하는가 싶더니 아예 돌지 않게 된 것이 한 3주 되었습니다 5월 초에 고장이었는데 시간을 내서 가기가 힘들었습니다 2주 전 주말에 쉬는 날 찾았는데, 가는 날이 장날이라고 해필 그날이 쉬는 날이라서",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-2.1917377,3.001622
14,14007,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0014/img_07.jpg,7,61.0,0.080571174621582,교체,"2018년식 무선 청소기로 몇 년 전에 배터리 교체 이후 두 번째 수리입니다 잘은 모르지만 엘지 무선 청소기는 모터가 2개입니다 먼지를 흡입하는 모터가 있고, 먼지 흡입구에 있는 브러시에 모터가 있습니다 먼지 흡입구 헤드 부분에 있는 롤러 회전 솔을 돌리는 모터가 돌지 않아서 이 부분을 교체했습니다 광명 엘지전자 서비스센터 3층에 방문하여 교체를 받았습니다 센터에서는 모터 부품은 단종되어 헤드 부분을 모두 교체해야 한다고 안내를 하면서 마침 오늘까지 부품 이벤트 중으로 15만 원 제품을 41,000원 인하하여 교체가 가능하다고 제때 잘 오신 것 같다고 하네요 ㅎ 차일 피일 미루다가 바로 어제 다녀왔는데 엘지 무선 청소기 헤드 부분의 드럼 브러시를 제거한 상태에서 모터 모습입니다 이 모터가 드럼 브러시를 돌려주는 역활을 하게 되는데 이 모터가 돌다 말다를 한 달간 반복하는가 싶더니 아예 돌지 않게 된 것이 한 3주 되었습니다 5월 초에 고장이었는데 시간을 내서 가기가 힘들었습니다 2주 전 주말에 쉬는 날 찾았는데, 가는 날이 장날이라고 해필 그날이 쉬는 날이라서",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-0.098171145,4.7411265
14,14008,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0014/img_08.jpg,8,61.0,0.1358048915863037,교체,"2018년식 무선 청소기로 몇 년 전에 배터리 교체 이후 두 번째 수리입니다 잘은 모르지만 엘지 무선 청소기는 모터가 2개입니다 먼지를 흡입하는 모터가 있고, 먼지 흡입구에 있는 브러시에 모터가 있습니다 먼지 흡입구 헤드 부분에 있는 롤러 회전 솔을 돌리는 모터가 돌지 않아서 이 부분을 교체했습니다 광명 엘지전자 서비스센터 3층에 방문하여 교체를 받았습니다 센터에서는 모터 부품은 단종되어 헤드 부분을 모두 교체해야 한다고 안내를 하면서 마침 오늘까지 부품 이벤트 중으로 15만 원 제품을 41,000원 인하하여 교체가 가능하다고 제때 잘 오신 것 같다고 하네요 ㅎ 차일 피일 미루다가 바로 어제 다녀왔는데 엘지 무선 청소기 헤드 부분의 드럼 브러시를 제거한 상태에서 모터 모습입니다 이 모터가 드럼 브러시를 돌려주는 역활을 하게 되는데 이 모터가 돌다 말다를 한 달간 반복하는가 싶더니 아예 돌지 않게 된 것이 한 3주 되었습니다 5월 초에 고장이었는데 시간을 내서 가기가 힘들었습니다 2주 전 주말에 쉬는 날 찾았는데, 가는 날이 장날이라고 해필 그날이 쉬는 날이라서",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-2.436453,4.2007494
14,14009,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0014/img_09.jpg,9,61.0,0.0453948974609375,교체,"2018년식 무선 청소기로 몇 년 전에 배터리 교체 이후 두 번째 수리입니다 잘은 모르지만 엘지 무선 청소기는 모터가 2개입니다 먼지를 흡입하는 모터가 있고, 먼지 흡입구에 있는 브러시에 모터가 있습니다 먼지 흡입구 헤드 부분에 있는 롤러 회전 솔을 돌리는 모터가 돌지 않아서 이 부분을 교체했습니다 광명 엘지전자 서비스센터 3층에 방문하여 교체를 받았습니다 센터에서는 모터 부품은 단종되어 헤드 부분을 모두 교체해야 한다고 안내를 하면서 마침 오늘까지 부품 이벤트 중으로 15만 원 제품을 41,000원 인하하여 교체가 가능하다고 제때 잘 오신 것 같다고 하네요 ㅎ 차일 피일 미루다가 바로 어제 다녀왔는데 엘지 무선 청소기 헤드 부분의 드럼 브러시를 제거한 상태에서 모터 모습입니다 이 모터가 드럼 브러시를 돌려주는 역활을 하게 되는데 이 모터가 돌다 말다를 한 달간 반복하는가 싶더니 아예 돌지 않게 된 것이 한 3주 되었습니다 5월 초에 고장이었는데 시간을 내서 가기가 힘들었습니다 2주 전 주말에 쉬는 날 찾았는데, 가는 날이 장날이라고 해필 그날이 쉬는 날이라서",valid_match,4,헤드/부품 고장 및 교체,1,T4_I1,-0.27588734,4.6209517
